txn_id,customer_id,ts,amount_usd,score,light,reasons
812598,2776,2025-12-28 04:33:10,157.75,0.0008243489656676417,GREEN,"night, log_amt, hour"
801688,3381,2025-12-23 09:26:06,40.26,0.0008234155985771141,GREEN,"foreign, log_hrs_since_prev, hour"
808584,3103,2025-12-26 10:19:02,46.88,0.0008216316730692947,GREEN,"foreign, log_hrs_since_prev, hour"
820074,1803,2025-12-31 12:01:26,30.33,0.0008212676413280811,GREEN,"foreign, log_hrs_since_prev, amt_z"
809465,2828,2025-12-26 14:48:27,61.67,0.0008170876989232076,GREEN,"foreign, amt_z"
808210,3418,2025-12-26 07:34:21,49.28,0.0008150311849238306,GREEN,"foreign, hour"
805147,240,2025-12-24 16:19:31,224.78,0.0008138803339563274,GREEN,"n_prev_24h, log_amt, amt_z"
803441,1657,2025-12-24 00:36:42,114.09,0.0008115380548137886,GREEN,"night, hour, log_amt"
808577,314,2025-12-26 10:16:06,1832.37,0.0008115163326632526,GREEN,"log_amt, amt_z, hour"
815409,297,2025-12-29 10:34:01,46.43,0.000811145011359831,GREEN,"foreign, hour"
800513,256,2025-12-22 15:18:08,169.42,0.0008104291373704083,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
805425,2806,2025-12-24 18:49:00,51.91,0.0008090326041822123,GREEN,"foreign, log_hrs_since_prev"
818482,2969,2025-12-30 15:33:03,35.39,0.0008078127716449197,GREEN,"foreign, amt_z, log_hrs_since_prev"
814707,3350,2025-12-28 22:19:39,294.21,0.0008041723569483492,GREEN,"night, log_amt, amt_z"
811899,2529,2025-12-27 15:55:54,50.59,0.0008023310951081863,GREEN,"foreign, amt_z"
799045,1985,2025-12-22 04:25:05,142.44,0.0008006992185510183,GREEN,"night, hour, log_amt"
813150,283,2025-12-28 10:23:18,50.47,0.0008004358003157415,GREEN,"foreign, hour, amt_z"
819155,2431,2025-12-31 01:04:26,143.81,0.000796374212877116,GREEN,"night, hour, log_amt"
816932,161,2025-12-30 02:23:57,97.74,0.0007942118986181181,GREEN,"night, hour, log_amt"
807886,1501,2025-12-25 22:10:59,327.77,0.0007923362077124312,GREEN,"night, log_amt, log_hrs_since_prev"
808575,604,2025-12-26 10:14:58,36.64,0.00078310631598456,GREEN,"foreign, log_hrs_since_prev, hour"
817047,370,2025-12-30 05:58:34,215.7,0.0007826753817193861,GREEN,"night, log_amt, hour"
807277,2377,2025-12-25 15:41:42,61.7,0.0007791761630837304,GREEN,foreign
820426,1173,2025-12-31 13:40:44,35.07,0.000777920152769363,GREEN,"n_prev_24h, log_hrs_since_prev"
819161,1801,2025-12-31 01:21:46,125.78,0.0007738382840239991,GREEN,"night, hour, log_amt"
819250,1102,2025-12-31 05:26:21,136.32,0.0007716084271205872,GREEN,"night, log_amt, hour"
799290,840,2025-12-22 07:57:01,33.07,0.0007690130789077985,GREEN,"foreign, hour, log_hrs_since_prev"
804122,1691,2025-12-24 10:52:37,191.96,0.0007685355096945709,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
813508,1418,2025-12-28 12:12:34,4.54,0.0007684576638956155,GREEN,"foreign, n_prev_24h, log_hrs_since_prev"
813397,662,2025-12-28 11:40:30,32.26,0.0007681199970178981,GREEN,"foreign, log_hrs_since_prev, hour"
820003,3476,2025-12-31 11:38:24,145.9,0.0007678145012450017,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
816380,3204,2025-12-29 16:09:19,84.98,0.0007643571905291571,GREEN,"foreign, log_amt"
801930,2952,2025-12-23 10:51:23,53.89,0.0007621965981349366,GREEN,"foreign, hour"
807943,624,2025-12-26 01:30:08,143.51,0.0007607740531045701,GREEN,"night, hour, log_amt"
801444,3424,2025-12-23 07:10:53,32.98,0.0007596449728272245,GREEN,"foreign, hour"
808060,1369,2025-12-26 05:43:34,145.34,0.0007589335666152746,GREEN,"night, log_amt, hour"
812578,2579,2025-12-28 04:01:24,146.88,0.0007581575183401795,GREEN,"night, log_amt, hour"
815660,1532,2025-12-29 12:01:32,38.96,0.0007580014043256513,GREEN,"foreign, log_hrs_since_prev, hour"
818908,2534,2025-12-30 18:36:44,56.75,0.0007573723737044032,GREEN,"foreign, amt_z"
815662,3200,2025-12-29 12:02:45,233.7,0.000756677284336224,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
812091,3142,2025-12-27 17:11:14,275.48,0.0007546076790329756,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
816389,2710,2025-12-29 16:13:19,312.57,0.0007516182862792595,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
802484,524,2025-12-23 13:46:53,37.99,0.0007495153015281192,GREEN,"foreign, amt_z"
819279,2546,2025-12-31 05:54:14,204.67,0.0007478710242457068,GREEN,"night, log_amt, hour"
816825,941,2025-12-29 20:57:34,336.71,0.0007419863650317539,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
819005,2153,2025-12-30 19:56:04,61.31,0.0007413513060836604,GREEN,"foreign, amt_z"
809383,781,2025-12-26 14:22:54,58.04,0.0007398458771879911,GREEN,foreign
799006,2617,2025-12-22 03:15:28,98.76,0.0007387578939616434,GREEN,"night, hour, log_amt"
805769,1638,2025-12-25 04:46:55,122.28,0.0007361558123640097,GREEN,"night, hour, amt_z"
816933,2128,2025-12-30 02:26:49,132.42,0.00073542262420352,GREEN,"night, hour, log_amt"
821140,115,2025-12-31 18:06:20,64.86,0.0007354102434109989,GREEN,"foreign, log_hrs_since_prev"
809166,3392,2025-12-26 13:26:53,204.98,0.0007341966159233603,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
803891,2991,2025-12-24 09:20:52,25.83,0.0007325014065597887,GREEN,"foreign, log_hrs_since_prev, hour"
816344,3403,2025-12-29 15:57:05,197.15,0.0007311556471619322,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
802758,2570,2025-12-23 15:24:25,53.03,0.00073083766803003,GREEN,foreign
818998,3303,2025-12-30 19:50:56,80.37,0.0007290625993499946,GREEN,"foreign, log_amt"
812606,3164,2025-12-28 04:41:42,119.96,0.0007283074095350534,GREEN,"night, hour, log_amt"
802665,2866,2025-12-23 14:50:27,54.22,0.0007260245322956831,GREEN,foreign
809068,2714,2025-12-26 12:54:53,66.52,0.0007259260212075622,GREEN,"foreign, hour"
806285,404,2025-12-25 10:16:58,35.41,0.0007252663873394771,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
801119,3457,2025-12-22 21:08:16,72.81,0.0007246761968706828,GREEN,"foreign, log_hrs_since_prev"
819396,2788,2025-12-31 07:19:57,173.34,0.000724311136878359,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
819169,1309,2025-12-31 02:08:52,92.22,0.0007238288879494405,GREEN,"night, hour, amt_z"
816920,15,2025-12-30 01:09:33,86.66,0.0007227210721287334,GREEN,"night, hour, amt_z"
816332,2351,2025-12-29 15:54:05,52.05,0.0007211606948030942,GREEN,foreign
801815,2716,2025-12-23 10:16:53,50.57,0.000718880672394552,GREEN,"foreign, hour"
810141,719,2025-12-26 21:28:22,71.37,0.0007174866839279622,GREEN,"foreign, log_hrs_since_prev"
816773,3385,2025-12-29 19:49:01,85.6,0.0007174234440275697,GREEN,"foreign, log_amt"
819822,1734,2025-12-31 10:32:55,39.96,0.0007170002181291587,GREEN,"foreign, hour"
817126,1194,2025-12-30 07:06:38,38.06,0.000715334137248791,GREEN,"foreign, hour"
802212,1773,2025-12-23 12:26:14,51.2,0.000714581653181916,GREEN,"foreign, hour"
816855,570,2025-12-29 21:42:42,80.28,0.0007135257609965929,GREEN,"foreign, amt_z, log_amt"
808521,1284,2025-12-26 09:53:35,22.86,0.0007123977325071394,GREEN,"foreign, log_hrs_since_prev, hour"
818719,451,2025-12-30 16:56:18,177.79,0.0007119510782273898,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
809606,404,2025-12-26 15:41:55,39.63,0.0007115013002287686,GREEN,"foreign, log_hrs_since_prev"
811026,1698,2025-12-27 11:16:50,169.94,0.000710759461911621,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
804063,304,2025-12-24 10:31:53,44.29,0.0007051930547993129,GREEN,"foreign, hour"
814783,1639,2025-12-29 02:25:42,96.73,0.0007048018893222185,GREEN,"night, hour, amt_z"
805655,1084,2025-12-24 23:14:25,36.76,0.0007023742020508075,GREEN,"night, n_prev_24h, log_hrs_since_prev"
810138,2479,2025-12-26 21:21:05,73.1,0.0007004660141170668,GREEN,"foreign, log_hrs_since_prev"
811364,2143,2025-12-27 13:02:25,243.4,0.0006983150751188513,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
801232,2334,2025-12-23 00:47:38,110.83,0.000697774909771342,GREEN,"night, hour, log_amt"
816318,2511,2025-12-29 15:48:00,53.39,0.000697245389491993,GREEN,"foreign, amt_z"
811914,188,2025-12-27 16:01:31,39.53,0.0006972416239606503,GREEN,"foreign, amt_z"
820382,1546,2025-12-31 13:30:03,36.67,0.0006964921361696988,GREEN,foreign
810221,989,2025-12-27 00:42:13,79.41,0.000692600755733937,GREEN,"night, hour, log_hrs_since_prev"
819238,684,2025-12-31 05:11:38,106.34,0.0006912904986873619,GREEN,"night, hour, amt_z"
801261,2379,2025-12-23 02:50:05,95.92,0.0006900690305573072,GREEN,"night, hour, amt_z"
816994,3311,2025-12-30 04:49:33,68.84,0.0006895339846885223,GREEN,"night, hour, log_hrs_since_prev"
811236,2906,2025-12-27 12:18:49,163.36,0.0006862204104919552,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
815888,2956,2025-12-29 13:27:28,45.05,0.0006850259979311997,GREEN,foreign
815254,2621,2025-12-29 09:28:37,164.9,0.0006840160722657555,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
803846,1530,2025-12-24 08:59:55,29.98,0.0006816105286438509,GREEN,"foreign, hour"
817005,3412,2025-12-30 05:03:26,102.37,0.0006809856674493222,GREEN,"night, hour, amt_z"
817016,2498,2025-12-30 05:16:58,110.24,0.0006797997710669136,GREEN,"night, hour, log_amt"
804056,441,2025-12-24 10:29:42,39.12,0.0006786483448211739,GREEN,"foreign, hour"
814774,1240,2025-12-29 01:20:25,97.74,0.0006779264753074376,GREEN,"night, hour, log_amt"
802572,845,2025-12-23 14:17:54,189.55,0.0006753423806729933,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
809477,2704,2025-12-26 14:52:54,50.21,0.0006752351690301669,GREEN,foreign
802410,2598,2025-12-23 13:29:03,58.0,0.0006740599041860608,GREEN,foreign
805321,1389,2025-12-24 17:47:08,49.11,0.0006703820394495977,GREEN,"foreign, amt_z"
810224,977,2025-12-27 01:16:22,93.76,0.0006695311989331425,GREEN,"night, hour, amt_z"
814749,1065,2025-12-28 23:59:24,342.81,0.0006685816649623163,GREEN,"night, log_amt, amt_z"
814888,2332,2025-12-29 05:44:43,115.31,0.0006684341229002985,GREEN,"night, hour, log_amt"
812229,573,2025-12-27 18:20:51,46.18,0.0006684254318042665,GREEN,"foreign, amt_z"
807335,2145,2025-12-25 16:00:29,37.62,0.0006680504433867842,GREEN,"foreign, log_hrs_since_prev"
819202,699,2025-12-31 04:11:21,72.2,0.0006624886667953898,GREEN,"night, hour, log_hrs_since_prev"
803459,1945,2025-12-24 02:28:26,116.82,0.0006603202651906619,GREEN,"night, hour, log_amt"
817497,3248,2025-12-30 10:17:58,39.04,0.0006593777726767234,GREEN,"foreign, hour"
816976,330,2025-12-30 04:31:51,78.08,0.0006592608702035378,GREEN,"night, hour, log_hrs_since_prev"
815257,729,2025-12-29 09:30:22,1050.88,0.0006580935340644906,GREEN,"log_amt, amt_z, hour"
819147,2940,2025-12-31 00:24:53,93.13,0.0006556452103914527,GREEN,"night, hour, log_amt"
802995,2611,2025-12-23 16:46:23,37.53,0.0006542062542125062,GREEN,"foreign, amt_z"
801250,1862,2025-12-23 02:13:34,65.34,0.0006530597250780405,GREEN,"night, hour, log_hrs_since_prev"
814744,1206,2025-12-28 23:57:17,275.69,0.0006525647827914605,GREEN,"night, log_amt, amt_z"
815455,3089,2025-12-29 10:49:36,44.98,0.0006518901316073697,GREEN,"foreign, hour"
818797,1010,2025-12-30 17:37:16,49.82,0.0006517142134166296,GREEN,foreign
821016,1513,2025-12-31 17:04:58,45.03,0.000651586532187258,GREEN,foreign
798997,922,2025-12-22 02:41:57,78.35,0.0006506796257001842,GREEN,"night, hour, amt_z"
810773,1231,2025-12-27 09:43:16,24.04,0.0006502222918310401,GREEN,"foreign, hour, log_hrs_since_prev"
811820,1972,2025-12-27 15:25:31,37.13,0.0006472032840914256,GREEN,"foreign, log_hrs_since_prev"
805503,481,2025-12-24 19:41:32,64.34,0.0006471138260109129,GREEN,foreign
802324,2260,2025-12-23 13:02:02,39.34,0.0006449618532637815,GREEN,foreign
813874,2782,2025-12-28 14:08:43,58.18,0.0006421845808274596,GREEN,foreign
816510,831,2025-12-29 16:59:47,35.72,0.0006398808734847574,GREEN,"foreign, log_hrs_since_prev"
812421,3270,2025-12-27 20:57:18,242.0,0.0006387814149241801,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
817082,1532,2025-12-30 06:19:28,102.25,0.000637582357399451,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
812576,2075,2025-12-28 03:59:54,89.75,0.0006364414901390656,GREEN,"night, hour, amt_z"
805190,471,2025-12-24 16:36:27,44.69,0.000634320801870965,GREEN,"foreign, amt_z"
814897,569,2025-12-29 05:50:58,99.57,0.0006332199489782633,GREEN,"night, hour, log_amt"
814322,2896,2025-12-28 16:47:00,202.22,0.0006280124414032615,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
807769,3383,2025-12-25 19:53:04,54.74,0.0006253968621106234,GREEN,foreign
801200,319,2025-12-22 23:59:24,311.34,0.0006221139921762411,GREEN,"night, log_amt, amt_z"
803286,2319,2025-12-23 19:51:37,60.97,0.0006190015057447747,GREEN,foreign
810283,831,2025-12-27 04:27:35,114.6,0.0006186101735968198,GREEN,"night, hour, log_amt"
806081,2095,2025-12-25 08:55:34,30.31,0.0006162645793443861,GREEN,"foreign, hour"
815580,1064,2025-12-29 11:36:15,35.92,0.0006123624331817846,GREEN,"foreign, hour"
803440,3391,2025-12-24 00:33:43,63.99,0.0006120539693328506,GREEN,"night, hour, amt_z"
820334,1881,2025-12-31 13:17:29,39.72,0.0006119628121587847,GREEN,foreign
813254,1488,2025-12-28 10:58:51,664.27,0.0006056566726498014,GREEN,"log_amt, amt_z, log_hrs_since_prev"
804570,404,2025-12-24 13:12:45,113.52,0.000603314871254287,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
801319,1988,2025-12-23 05:22:33,63.1,0.0006007232096934609,GREEN,"night, hour, log_hrs_since_prev"
799439,364,2025-12-22 09:17:43,26.46,0.000600424348565424,GREEN,"foreign, hour"
813489,2547,2025-12-28 12:07:22,38.69,0.0005997325127954902,GREEN,"foreign, hour"
801822,1452,2025-12-23 10:19:41,26.36,0.0005988673426905913,GREEN,"foreign, hour"
811618,2251,2025-12-27 14:17:39,110.97,0.0005957132775687629,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
801322,1248,2025-12-23 05:26:49,130.3,0.0005951620333828011,GREEN,"night, hour, log_amt"
809062,2989,2025-12-26 12:52:57,34.28,0.0005934706576630661,GREEN,"foreign, hour"
800359,1842,2025-12-22 14:34:02,34.5,0.0005929996826183286,GREEN,foreign
808731,1785,2025-12-26 11:11:47,107.39,0.0005927211732898594,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
805826,3411,2025-12-25 06:07:49,16.91,0.0005923558995251686,GREEN,"foreign, hour"
803465,2693,2025-12-24 02:39:45,73.2,0.0005917839046893252,GREEN,"night, hour, log_hrs_since_prev"
814728,1752,2025-12-28 23:18:20,219.25,0.0005901548895779812,GREEN,"night, log_amt, amt_z"
816413,260,2025-12-29 16:23:13,32.13,0.0005871525013241137,GREEN,foreign
810336,994,2025-12-27 05:30:52,93.13,0.0005839570366488925,GREEN,"night, hour, log_amt"
812631,1736,2025-12-28 05:08:44,109.44,0.0005828074974063203,GREEN,"night, hour, log_amt"
809999,169,2025-12-26 19:06:06,164.68,0.0005807703614000246,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
809519,2145,2025-12-26 15:09:05,137.87,0.0005806633566218925,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
820410,1439,2025-12-31 13:36:39,31.04,0.0005796736277054133,GREEN,"foreign, log_hrs_since_prev"
808987,169,2025-12-26 12:26:24,1082.63,0.0005773002240241934,GREEN,"log_amt, amt_z, hour"
817178,853,2025-12-30 07:38:05,82.37,0.000575957958901786,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
820207,998,2025-12-31 12:40:24,105.83,0.000575915876293799,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
814234,22,2025-12-28 16:15:22,46.57,0.0005750177462991103,GREEN,"foreign, log_hrs_since_prev"
814800,2024,2025-12-29 03:28:33,82.24,0.0005734835614755408,GREEN,"night, hour, amt_z"
799067,2459,2025-12-22 05:06:16,110.18,0.0005697072106971167,GREEN,"night, hour, log_amt"
810278,1634,2025-12-27 04:17:01,100.77,0.0005696144618710058,GREEN,"night, hour, log_amt"
800574,2325,2025-12-22 15:39:21,112.35,0.0005688169248313853,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
803372,812,2025-12-23 22:03:37,283.76,0.0005671420498098169,GREEN,"night, log_amt, amt_z"
802388,3381,2025-12-23 13:22:26,109.31,0.000566962630267908,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
816234,1949,2025-12-29 15:17:43,173.24,0.0005642961496198115,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
803397,723,2025-12-23 23:15:09,382.83,0.0005633018491416456,GREEN,"night, log_amt"
805092,2494,2025-12-24 15:59:53,135.5,0.0005620477460500728,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
819163,1517,2025-12-31 01:33:25,59.07,0.0005610134068518544,GREEN,"night, hour, log_hrs_since_prev"
800766,1418,2025-12-22 16:44:05,20.49,0.0005585049018405464,GREEN,"foreign, log_hrs_since_prev"
805651,431,2025-12-24 23:05:08,180.47,0.0005576606474315276,GREEN,"night, log_amt, amt_z"
802846,568,2025-12-23 15:55:18,27.71,0.0005518602985650725,GREEN,foreign
805637,936,2025-12-24 22:28:19,199.83,0.0005493396758755989,GREEN,"night, log_amt, amt_z"
807630,153,2025-12-25 18:08:52,40.83,0.0005490195156526977,GREEN,foreign
807938,1772,2025-12-26 01:15:15,94.95,0.000547650096723832,GREEN,"night, hour, log_amt"
799267,275,2025-12-22 07:41:28,14.5,0.0005467135086041631,GREEN,"foreign, hour"
815956,177,2025-12-29 13:48:32,992.59,0.0005444126151993319,GREEN,"log_amt, amt_z, log_hrs_since_prev"
816719,2261,2025-12-29 18:58:35,160.34,0.0005436446307883738,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
800274,2143,2025-12-22 14:05:43,1220.78,0.0005414081241160146,GREEN,"log_amt, amt_z"
803096,3161,2025-12-23 17:36:54,47.04,0.0005401055223320031,GREEN,foreign
815841,2908,2025-12-29 13:09:24,28.04,0.0005398079290364036,GREEN,foreign
803852,3075,2025-12-24 09:02:52,94.36,0.0005348025534430734,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
798998,110,2025-12-22 02:42:14,63.01,0.0005343049053839569,GREEN,"night, hour, amt_z"
799969,1113,2025-12-22 12:24:40,26.5,0.0005327459453998249,GREEN,"foreign, hour"
810540,2920,2025-12-27 07:53:39,840.19,0.0005311809404381178,GREEN,"log_amt, amt_z, hour"
802369,2823,2025-12-23 13:15:24,86.52,0.0005302074537568115,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
801120,897,2025-12-22 21:10:14,118.23,0.0005277380922696979,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
814413,738,2025-12-28 17:30:06,38.88,0.0005272909085200744,GREEN,foreign
807755,3488,2025-12-25 19:37:15,39.14,0.0005268729441258058,GREEN,foreign
803508,2975,2025-12-24 04:33:18,75.58,0.000525781692540819,GREEN,"night, hour, amt_z"
809719,2645,2025-12-26 16:19:19,30.07,0.0005234498599544704,GREEN,foreign
819107,382,2025-12-30 22:52:58,184.09,0.0005230360853188197,GREEN,"night, log_amt, amt_z"
821231,496,2025-12-31 18:56:42,31.26,0.0005221511988338711,GREEN,"foreign, amt_z"
814791,1285,2025-12-29 02:58:55,69.58,0.000519509036099632,GREEN,"night, hour"
814209,1375,2025-12-28 16:05:29,31.14,0.0005192886668336348,GREEN,foreign
803095,2328,2025-12-23 17:36:32,31.96,0.0005190930626263378,GREEN,"foreign, amt_z"
801302,15,2025-12-23 04:44:50,76.53,0.0005174906812816878,GREEN,"night, hour, amt_z"
817419,1759,2025-12-30 09:48:25,606.59,0.0005148115448522914,GREEN,"log_amt, amt_z, log_hrs_since_prev"
810385,1585,2025-12-27 06:04:56,83.12,0.0005142535291238721,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
801338,1117,2025-12-23 05:45:50,70.9,0.0005140688805798663,GREEN,"night, hour"
807452,914,2025-12-25 16:45:05,150.07,0.0005140287127165256,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
801235,1766,2025-12-23 01:03:18,50.13,0.0005124215506993381,GREEN,"night, hour, log_hrs_since_prev"
819108,1229,2025-12-30 22:59:36,146.13,0.0005119349366934834,GREEN,"night, amt_z, log_amt"
811630,338,2025-12-27 14:22:12,72.31,0.0005118542604523166,GREEN,"n_prev_24h, log_hrs_since_prev, amt_z"
812582,1304,2025-12-28 04:06:58,62.04,0.0005113930921038515,GREEN,"night, hour, log_hrs_since_prev"
811142,2969,2025-12-27 11:51:06,21.41,0.0005107525870704788,GREEN,"foreign, hour"
799018,694,2025-12-22 03:41:13,52.48,0.0005107012455786471,GREEN,"night, hour, log_hrs_since_prev"
821401,146,2025-12-31 22:00:00,20.72,0.0005099988897475882,GREEN,"night, n_prev_24h, log_hrs_since_prev"
809330,945,2025-12-26 14:08:13,21.44,0.0005043891720511053,GREEN,foreign
807997,1878,2025-12-26 04:14:20,46.23,0.0005026420202904582,GREEN,"night, hour, log_hrs_since_prev"
805774,1700,2025-12-25 04:58:37,44.33,0.0005025527792116702,GREEN,"night, hour, log_hrs_since_prev"
804712,1995,2025-12-24 13:55:11,807.96,0.0005019123974227534,GREEN,"log_amt, amt_z"
801171,2288,2025-12-22 22:39:06,237.67,0.0005005544955923857,GREEN,"night, log_amt, amt_z"
807675,417,2025-12-25 18:34:58,120.46,0.000498469358624278,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
819210,1263,2025-12-31 04:18:49,62.04,0.0004984088434159938,GREEN,"night, hour, log_hrs_since_prev"
815056,245,2025-12-29 07:58:49,17.41,0.0004968684956322312,GREEN,"foreign, hour, log_hrs_since_prev"
805775,1988,2025-12-25 05:01:23,49.58,0.0004962687661275845,GREEN,"night, hour, log_hrs_since_prev"
808327,2790,2025-12-26 08:39:14,85.16,0.0004947837732922408,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
804058,2325,2025-12-24 10:30:08,577.41,0.0004861599861765999,GREEN,"log_amt, amt_z, log_hrs_since_prev"
800203,2498,2025-12-22 13:38:33,76.11,0.0004853218564439101,GREEN,"n_prev_24h, log_hrs_since_prev, amt_z"
819820,128,2025-12-31 10:32:08,457.85,0.00048468177565782507,GREEN,"log_amt, amt_z, log_hrs_since_prev"
817721,177,2025-12-30 11:32:53,127.07,0.0004845833054720321,GREEN,"n_prev_24h, log_amt, log_hrs_since_prev"
820202,2332,2025-12-31 12:39:57,598.63,0.00048417049948073273,GREEN,"log_amt, amt_z, log_hrs_since_prev"
803548,2490,2025-12-24 05:33:01,68.11,0.00048380433042969045,GREEN,"night, hour, log_hrs_since_prev"
819211,3180,2025-12-31 04:20:16,42.0,0.00048322693884615236,GREEN,"night, hour, log_hrs_since_prev"
800881,376,2025-12-22 17:50:21,72.82,0.00048299526508913744,GREEN,"n_prev_24h, log_hrs_since_prev, amt_z"
812562,1095,2025-12-28 03:27:39,55.6,0.00048249832419528156,GREEN,"night, hour, amt_z"
807901,3061,2025-12-25 23:11:02,17.8,0.00048126491690775357,GREEN,"night, n_prev_24h, log_hrs_since_prev"
806679,3158,2025-12-25 12:25:47,567.16,0.00048014099411565237,GREEN,"log_amt, amt_z, log_hrs_since_prev"
805695,3199,2025-12-25 01:32:54,51.01,0.00047881620813820835,GREEN,"night, hour"
818268,3011,2025-12-30 14:24:18,90.85,0.00047759186762384893,GREEN,"n_prev_24h, log_hrs_since_prev, log_amt"
801267,1121,2025-12-23 03:07:00,67.53,0.0004767411915769185,GREEN,"night, hour"
806137,1374,2025-12-25 09:19:56,552.83,0.0004763147358056267,GREEN,"log_amt, amt_z, log_hrs_since_prev"
815893,767,2025-12-29 13:28:09,510.01,0.0004760641725834781,GREEN,"log_amt, amt_z"
810639,1371,2025-12-27 08:38:00,521.3,0.00047591930236142165,GREEN,"log_amt, amt_z, hour"
801404,1162,2025-12-23 06:45:00,403.41,0.00047279355759490037,GREEN,"log_amt, amt_z, hour"
806106,1985,2025-12-25 09:09:03,72.46,0.000472660050923707,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
814171,1330,2025-12-28 15:54:22,71.91,0.0004698796632282723,GREEN,"n_prev_24h, log_hrs_since_prev, amt_z"
820873,1171,2025-12-31 16:09:45,734.82,0.000468174170178312,GREEN,"log_amt, amt_z, log_hrs_since_prev"
805723,2800,2025-12-25 03:13:57,72.55,0.0004658968005284135,GREEN,"night, hour"
805710,522,2025-12-25 02:24:41,58.88,0.0004640032267253295,GREEN,"night, hour, amt_z"
815255,1397,2025-12-29 09:29:49,283.46,0.0004637831931851225,GREEN,"log_amt, amt_z, log_hrs_since_prev"
807952,3430,2025-12-26 02:31:25,35.3,0.00046227223824063155,GREEN,"night, hour, amt_z"
820144,1388,2025-12-31 12:21:00,683.99,0.00046193100079235545,GREEN,"log_amt, amt_z, log_hrs_since_prev"
812488,1402,2025-12-27 23:46:38,158.87,0.00046184672606363946,GREEN,"night, log_amt, amt_z"
820597,1911,2025-12-31 14:35:32,30.92,0.00046144318671294607,GREEN,foreign
803247,2530,2025-12-23 19:17:03,37.51,0.0004599810039650456,GREEN,foreign
819275,892,2025-12-31 05:50:23,66.78,0.0004550922686566726,GREEN,"night, hour, amt_z"
803239,1584,2025-12-23 19:08:16,34.21,0.0004501037109207561,GREEN,foreign
807215,664,2025-12-25 15:14:20,25.55,0.00044821038386176534,GREEN,foreign
813728,2793,2025-12-28 13:24:21,913.03,0.00044753250926190147,GREEN,"log_amt, amt_z"
808188,891,2025-12-26 07:22:31,35.14,0.00044670365608692606,GREEN,"n_prev_24h, log_hrs_since_prev, hour"
813415,2444,2025-12-28 11:44:57,20.37,0.00044601228976559544,GREEN,"foreign, hour"
802345,177,2025-12-23 13:09:51,632.84,0.0004446394757456121,GREEN,"log_amt, log_hrs_since_prev, amt_z"
802493,2269,2025-12-23 13:49:02,683.49,0.00044450638816749907,GREEN,"log_amt, amt_z"
814861,173,2025-12-29 05:11:48,86.58,0.0004435982484701448,GREEN,"night, hour, log_amt"
805888,2019,2025-12-25 07:05:36,495.78,0.00044277852939081006,GREEN,"log_amt, amt_z, hour"
807169,3423,2025-12-25 14:57:30,20.96,0.00044141001537391724,GREEN,foreign
810587,2652,2025-12-27 08:15:19,437.53,0.000440075213782263,GREEN,"log_amt, amt_z, hour"
805464,1766,2025-12-24 19:17:57,648.89,0.00043966885052813793,GREEN,"log_amt, amt_z, log_hrs_since_prev"
810226,1724,2025-12-27 01:20:33,32.02,0.00043829518996017596,GREEN,"night, hour, amt_z"
